0 9.4051197 0.31045075
0.15456066 9.2601234 0.13852604
0.21858178 8.7996489 0.081980931
0.26770691 8.4831738 0.11214977
0.30912131 7.9488424 0.2380076
0.30902821 8.2584626 0.10742993
0.34552487 7.8825463 0.077718456
0.37851873 7.7232791 0.065890707
0.40885869 7.3517984 0.1027318
0.43703189 7.0655991 0.072188528
0.46355784 6.8078824 0.060893526
0.48864595 6.496053 0.072238191
0.53525257 5.9476129 0.083241762
0.55712145 5.7202944 0.076523617
0.61805643 4.9876361 0.16005995
0.46330962 6.5600147 0.086063245
0.48841049 6.4827484 0.054255874
0.51228293 6.1954797 0.050221593
0.53509139 5.9028948 0.08758326
0.55691493 5.7092183 0.038529315
0.57796474 5.5315026 0.032081742
0.59827438 5.2422523 0.043419054
0.63690869 4.9120076 0.04382222
0.65539429 4.7156294 0.035414396
0.70792027 4.2232718 0.063071841
0.65521875 4.6425079 0.049767953
0.67320176 4.5636686 0.036324727
0.69071673 4.2657668 0.05450257
0.72443775 3.9714781 0.030099557
0.74074223 3.8961987 0.038598872
0.78759665 3.501353 0.039277902
0.8024758 3.4090888 0.03842501
0.81722482 3.2497396 0.045248172
0.859922 3.0063272 0.047944778
0.92661924 2.4649516 0.073145082
0.61731195 5.2330292 0.080877235
0.63636706 4.9112805 0.036530406
0.65486795 4.7717148 0.040473559
0.67286034 4.5299771 0.061862357
0.69034229 4.3457149 0.035644882
0.70743302 4.2330162 0.019547933
0.72412048 4.0349904 0.032428814
0.7563537 3.7946135 0.031122001
0.7719844 3.6032977 0.028047799
0.81704917 3.2778076 0.044161986
0.77183538 3.6336173 0.024954482
0.78715872 3.5309718 0.017959407
0.80218941 3.3865346 0.025244012
0.8314014 3.1600912 0.018553566
0.84564607 3.1127606 0.017128841
0.88697617 2.8120574 0.02168493
0.90021423 2.7114079 0.022176519
0.91338636 2.6084137 0.020188179
0.95177943 2.4447517 0.015859493
1.0124433 2.1077039 0.033162114
0.87301093 2.8667398 0.036898145
0.88658732 2.8278362 0.023571238
0.89995893 2.7509691 0.031858579
0.92609207 2.558258 0.020596364
0.93890123 2.501608 0.017250647
0.97629143 2.3287137 0.021925087
0.9883339 2.2565405 0.018510885
1.1652802 1.5234856 0.020919265
1.2346239 1.347499 0.038619807
0.77094243 3.6057369 0.046069184
0.78628317 3.5320422 0.025983743
0.80133029 3.4036762 0.025472234
0.81610001 3.2834373 0.043144395
0.8305725 3.1647057 0.031076738
0.84483115 3.0854323 0.019951336
0.85885311 2.9737444 0.021177534
0.88619925 2.8117872 0.020638079
0.89957662 2.7500248 0.021186157
0.93853479 2.509779 0.034946708
0.89944874 2.7081255 0.023967558
0.91263193 2.6256962 0.015860344
0.92562737 2.6000742 0.021527305
0.95105545 2.4399883 0.01321386
0.96353281 2.362947 0.013479046
0.98763671 2.2450158 0.018027478
0.99965758 2.1653683 0.011593811
1.3181708 1.1167864 0.016092572
1.4710985 0.83472039 0.010793104
1.5418849 0.71641595 0.021254668
0.92410853 2.5517582 0.031741062
0.93694481 2.5276549 0.019940708
0.94960758 2.4335461 0.01709055
0.96210372 2.3469121 0.032925823
0.97441008 2.2907396 0.017644734
0.98659212 2.2367765 0.014092357
0.99862556 2.1669345 0.01904963
1.6238945 0.63670338 0.0091497167
1.701957 0.54499428 0.0062023216
1.7765928 0.48957829 0.0070389068
1.8482171 0.44357241 0.011103236
1.9290545 0.3999099 0.0054511877
2.0813316 0.31230304 0.0043564407
2.153436 0.2739326 0.0081059048
2.2332972 0.26118743 0.0043117489
2.3850108 0.22548302 0.0029938561
2.4573577 0.20674677 0.0057499146
2.5363513 0.19315676 0.0028726065
2.6873817 0.16207084 0.0023380025
2.7597992 0.1553048 0.0042626996
2.8379841 0.14389298 0.0025061698
2.914072 0.13562112 0.0015331486
2.9882232 0.12921544 0.0017731332
3.0605783 0.11704 0.0033572404
3.1379832 0.11215636 0.0013844265
3.2873295 0.09815232 0.0013017183
3.3595139 0.090605474 0.0023644099
3.4361479 0.089506992 0.0013887258
3.5111097 0.084825742 0.00094937269
3.5845042 0.082466128 0.0012343322
3.6564258 0.078693982 0.0023068493
3.7322854 0.075101412 0.0010710822
3.8795572 0.068666748 0.00085672264
3.9511352 0.065288226 0.0020879167
4.0262079 0.061662347 0.00089840454
4.0999062 0.059464602 0.0006770735
4.1723029 0.056549571 0.00068365437
4.2434646 0.055134203 0.0018519519
4.3177315 0.051789838 0.00074074256
4.3907424 0.050186732 0.00056480409
4.4625589 0.047816571 0.0007372148
4.5332379 0.047143285 0.0012293253
4.6066756 0.044964251 0.00064397878
4.7501463 0.041517032 0.00052411363
4.8202805 0.040004094 0.0007984174
4.8928625 0.038540311 0.00045635623
4.9643833 0.037891784 0.00043750418
5.0348883 0.036536126 0.00050573648
5.1044196 0.037410116 0.0011348299
5.1761167 0.03357373 0.00038362664
5.316611 0.031988663 0.00037289804
5.385484 0.029934303 0.00087704876
5.4562654 0.031263125 0.00040653078
5.5951426 0.028794942 0.00037686058
5.6633043 0.028693184 0.00072014293
5.733138 0.027367389 0.00033960794
5.8021313 0.026209341 0.00031855166
5.8703137 0.025875978 0.0003096148
5.9377133 0.024991063 0.00053941917
6.0065663 0.024305228 0.00033780208
6.074639 0.02359156 0.00028410481
6.1419573 0.023130826 0.00025064098
6.2085456 0.021580131 0.00061560601
6.2763844 0.022646592 0.00027554112
6.4099085 0.021228076 0.00025701743
6.4756382 0.020356236 0.00067854528
6.5424288 0.020116802 0.00027016423
6.6740052 0.019196917 0.00022911841
6.73883 0.018550875 0.0005184307
6.8045384 0.018556116 0.00026688334
6.9340874 0.017857309 0.00024829473
6.9979627 0.017067547 0.00043335905
7.0625546 0.017299383 0.00023967821
7.1265612 0.01650276 0.00018168683
7.189998 0.015742283 0.00019824068
7.25288 0.01557906 0.00043403801
7.3163215 0.015987622 0.00023340248
7.4415822 0.014821379 0.00024526819
7.5034284 0.014731964 0.00034895126
7.5656857 0.014463509 0.00021296251
7.6274348 0.014475139 0.00016726912
7.688688 0.014123536 0.00017094356
7.7494571 0.013771859 0.0004159471
7.8104966 0.013407499 0.00020594847
7.9311663 0.01333055 0.00024111838
7.9908178 0.01296959 0.00037765496
8.0506063 0.012481618 0.00019455533
8.109954 0.012879926 0.00013359665
8.1688705 0.012193552 0.00016060522
8.2273651 0.011765289 0.00032433758
8.2858699 0.011929073 0.00016921048
8.3439644 0.011597669 0.00012715475
8.4016572 0.011654579 0.00014403602
8.4589566 0.011363811 0.00028227797
8.5161454 0.011395212 0.00013795675
8.5729527 0.010946441 0.00011643974
8.629386 0.010780278 0.00014997756
8.6854527 0.010970149 0.00026459779
8.7412939 0.010491364 0.00013716173
8.8519195 0.010527562 0.00014018009
8.906717 0.0097368776 0.00024141094
8.9611795 0.0096721438 0.00011883679
9.015313 0.0097431174 0.00010067502
9.0691233 0.009553966 0.00014158364
9.1226163 0.0098495916 0.00024331523
9.1756696 0.0095296013 0.00013037865
9.228418 0.0093768584 0.00011866765
9.2808665 0.0092542257 0.00014081622
9.3330204 0.0089645547 0.00025916621
9.3846349 0.0089794617 0.00010099775
9.4359671 0.0088508209 9.7017653e-05
9.4870215 0.0088220044 0.00014503053
9.5378026 0.0088692051 0.00024123475
9.5879493 0.0085031059 0.0001207738
9.6874638 0.0083286904 0.00011902963
9.7368397 0.008228622 0.00024756012
9.7854902 0.0084532551 0.00012739501
9.8339 0.0081063586 8.6987953e-05
9.8820726 0.0080074269 0.0001088287
9.9300116 0.0079577498 0.00020250038
9.9771385 0.0078035407 9.9299971e-05
10.024044 0.0077573073 7.4080503e-05
10.070731 0.0078359542 0.00010514891
10.117202 0.0076029111 0.00020837912
10.162779 0.0076759731 0.00011612623
10.208152 0.0075191824 9.7402367e-05
10.253324 0.0074760748 9.4497479e-05
10.298298 0.0072674017 0.00023097325
10.342299 0.0070805615 0.00010684562
10.429743 0.0071700237 9.515451e-05
10.473191 0.0070095974 0.00018641881
10.515591 0.0071002243 0.00010665901
10.55782 0.006975292 8.5219595e-05
10.599881 0.0069080735 9.8225269e-05
10.641776 0.0068089536 0.00017828223
10.68255 0.0066414453 8.5562457e-05
10.763635 0.0067638976 0.00011740445
10.80395 0.0063958062 0.00020760908
10.843076 0.0065154399 8.5621973e-05
10.882061 0.0064567507 7.211397e-05
10.920907 0.0064706208 7.3508697e-05
10.959616 0.0064404063 0.00017152388
10.997071 0.006312413 9.6019782e-05
11.071602 0.0061928676 0.00010999588
11.10868 0.0065035767 0.00016211997
11.144444 0.0060786484 8.4428109e-05
11.180093 0.0062234399 5.6453839e-05
11.215629 0.0059352711 8.111956e-05
11.251053 0.0060540228 0.0001530544
11.285105 0.0059102663 8.312993e-05
11.319054 0.0058461738 6.6002519e-05
11.352902 0.0059599536 8.6126879e-05
11.386649 0.0061918108 0.00016152173
11.418969 0.0059788965 0.0001120434
11.483337 0.0057850381 8.4586836e-05
11.515386 0.0059030678 0.00016106627
11.545957 0.0057399902 7.7678758e-05
11.576447 0.0056671722 5.9475147e-05
11.606856 0.0056525984 6.4828556e-05
11.637187 0.0058502047 0.00015629652
11.66599 0.0056576654 8.4126131e-05
11.694723 0.0055034677 5.7674602e-05
11.723385 0.0054362591 7.470626e-05
11.751977 0.0055526442 0.00015471889
11.778998 0.0054874426 7.9906927e-05
11.832853 0.0054142885 8.1161523e-05
11.859689 0.0053324531 0.00013747081
11.884911 0.0053658289 6.8127397e-05
11.935194 0.0054230026 7.6529007e-05
11.960257 0.0054740091 0.00014913368
11.983666 0.0051255174 5.9397225e-05
12.007029 0.0052161557 5.3961795e-05
12.030348 0.0051129218 7.1471276e-05
12.05362 0.0055745774 0.00015734934
12.075204 0.0051503649 6.8537936e-05
12.118255 0.0051019569 7.6356768e-05
12.139723 0.0050308961 0.00015464517
12.159469 0.0051400472 7.5100829e-05
12.198864 0.0049155692 7.0007201e-05
12.218514 0.0050982888 0.0001528798
12.23641 0.005102618 8.005946e-05
12.272125 0.004967848 5.3206675e-05
12.289944 0.0049455434 0.00013307506
12.305982 0.0050014885 6.7954647e-05
12.337996 0.0049787976 8.0479066e-05
12.353971 0.0048103008 0.00013906203
12.368142 0.0050159656 6.3415936e-05
12.396435 0.0049321723 6.2856131e-05
12.410557 0.0047957907 0.00015080129
12.422853 0.0048175372 6.9554792e-05
12.447408 0.004700595 6.1814688e-05
12.459667 0.0048479329 0.0001205438
12.470082 0.0048102097 5.7107345e-05
12.480487 0.0047365934 5.57273e-05
12.490884 0.0048852741 7.7960161e-05
12.501272 0.0050642094 0.00016133745
12.5098 0.004700641 7.2947148e-05
12.518321 0.0047835755 7.3109795e-05
12.526837 0.0047999723 7.1021979e-05
12.535347 0.0048723737 0.00013057743
12.541983 0.0048539821 6.8495678e-05
12.555245 0.0047186564 5.499284e-05
12.561871 0.0048809555 0.00014284737
12.566613 0.0047041665 6.561468e-05
12.576091 0.0046472111 7.332963e-05
12.580828 0.004671597 0.0001468813
12.583673 0.0046840644 7.107193e-05
12.586518 0.004830838 4.9357065e-05
12.589363 0.0046319855 6.1038525e-05
12.592206 0.004686861 0.00012942756
12.593155 0.0046763907 6.2893612e-05
12.595052 0.0046410433 6.2730724e-05
12.596 0.0043643081 0.00018849552
